PSA_ID,Domain,English,Ekegusii
AGR_02418,Agriculture,Pest Control Products Board reminds farmers in Garissa County of the ongoing post-harvest handling training programme.,Ekeombe kiokorora ebiragiro biokorora ebisero (Pest Control Products Board) nigo kigoibokia abaremi ba Garissa County igoro yomogongo ogokorwa ogwogoteba buna barigese rigesa riabo.
AGR_02419,Agriculture,KTDA invites farmers in Kajiado County to a free training on pest and disease management this June.,KTDA nigo egokwenera abaremi ba Kajiado County ase okwegerigwa kwa bosa okwomonyaka na oborwari bwechimera ase omotienyi 6.
AGR_02420,Agriculture,Ministry of Agriculture and Livestock Development invites farmers in Garissa County to a free training on record keeping for farmers this December.,Obonchi bwe Oboremi na Oboreri bwe Ebitugo bogoita abaremi ba Garissa County ase ogotigwa okw'eruta okw'erigwa igoro yokobika amang'ana abaremi ase omotienyi 12.
AGR_02421,Agriculture,NCPB reminds farmers in Taita-Taveta County of the ongoing post-harvest handling training programme.,Ekeombe kia NCPB nikigokumbusia abanyamwaka ase Taita-Taveta County igoro yomobero ogokorwa ogwogoteba buna bakonyora ogotebwa ase ogokora emeremo yechingaki chiokomora chindagera.
AGR_02422,Agriculture,Kenya Dairy Board invites farmers in Taita-Taveta County to a free training on greenhouse farming this February.,Kenya Dairy Board eretire abanyamwaka ase Taita-Taveta County ase ogotigwa obwomwaka obwogotebigwa ase oborimi bwa greenhouse ase omotienyi 2.
AGR_02423,Agriculture,Pest Control Products Board advises farmers in Laikipia County to bring their farmer registration number to attend the upcoming agricultural training.,Ekeombe ekio kireng'ete ebitare biokobwata ebitu (Pest Control Products Board) nigo kigochaera abanyamwaka ase Laikipia County gochia namba yabo yegokwandika abanyamwaka nigo bare gochia ase egekoreri gieoburimi kire gochaka.
AGR_02424,Agriculture,COMESA advises farmers in Garissa County to bring their farmer registration number to attend the upcoming agricultural training.,COMESA yasemirie abanyamwaka ase Garissa County gochia namba yabo yegokwandika erio gochia ase ogotenywa kwomwaka okorua.
AGR_02425,Agriculture,FAO invites farmers in Baringo County to a free training on modern irrigation techniques this February.,Ekeombe keria ekenene getenererete ebirio (FAO) nkogokera abasimi bairi ase Baringo County ase ogworokereria okonyora obwanchani igoro yogosiarera amache ase enchera ya bono omotienyi o omotienyi 2 §YEAR0§.
AGR_02426,Agriculture,COMESA reminds farmers in Kajiado County of the ongoing fertiliser application training programme.,COMESA neibokire abaremi ba Kajiado County ase echancho ekeende gokorerwa kia okobwatekania okobeka efeletaisa.
AGR_02427,Agriculture,Notice: KEPHIS will conduct a modern irrigation techniques workshop for farmers in Kiambu County this August.,Enyansi: KEPHIS erakore omotang'ano bwokwigerera chinchera chie obogwagwiri bwa amache bwa kare ase abaremi ba ekaunti ya Kiambu ase omotienyi 8.
AGR_02428,Agriculture,COMESA reminds farmers in Bomet County of the ongoing modern irrigation techniques training programme.,COMESA nigo egokora abaremi ba Bomet County amachego igoro yomokoro ogosomwa okwoborobereri bwokonyorokereria amache obwomwaka §YEAR0§ obo ogokwenda gochi.
AGR_02429,Agriculture,Pest Control Products Board advises farmers in Vihiga County to register for the free training session to attend the upcoming agricultural training.,Ekeombe gia Pest Control Products Board nigo korigiririe abaremi ba Vihiga County goitabwa ase ogotigwa obotuki obo bwo bwerere nigo baranyare goika ase obotuki bwo oboremi obo bwo gocha.
AGR_02430,Agriculture,KTDA advises farmers in Lamu County to bring their farmer registration number to attend the upcoming agricultural training.,KTDA egokora abaremi ase Lamu County gochia na nomboro yabo y'okoremererwa ase oboremi nigo bagochia gochia ase amasomo aboremi ayo agochia.
AGR_02431,Agriculture,KTDA advises farmers in Tharaka-Nithi County to bring their farmer registration number to attend the upcoming agricultural training.,KTDA egokora abaremi ase Tharaka-Nithi County gochia na nomboro yabo y'okoremererwa ase oboremi nigo bagochia gochia ase amasomo aboremi ayo agochia.
AGR_02432,Agriculture,Ministry of Agriculture and Livestock Development invites farmers in Meru County to a free training on modern irrigation techniques this April.,Ekeombe gia Oboremi na Oboreri bwemechara kigocha abaremi ase Meru County ase amasomo amabere yobwate bweirigari bwechiinyoro bwekara na bwekara ase omotienyi 4.
AGR_02433,Agriculture,FAO advises farmers in Elgeyo-Marakwet County to attend with a valid national ID to attend the upcoming agricultural training.,Ekeombe kia FAO nigo kioboririe abanyamwaka ase ekaonti ya Elgeyo-Marakwet goika bagende n'ebirango biabo bia bwenchi (ID) ase ogoteng'ana okwo okw'amasomo y'obonyamwaka okorwa §MONTH0§ §YEAR0§.
AGR_02434,Agriculture,Notice: KTDA will conduct a greenhouse farming workshop for farmers in Kwale County this November.,Etebi: KTDA egokora emesangererekano yoboremi bwa gringausi ase abaremi ba Kwale County ase omotienyi 11.
AGR_02435,Agriculture,KEPHIS advises farmers in Nyeri County to register for the free training session to attend the upcoming agricultural training.,KEPHIS nigo egokumia abaremi ba Nyeri County korigisita ase obotumi bwo gocherwa obwomwene ase oboremi bwo gocherwa obo bwo gocha.
AGR_02436,Agriculture,Agriculture and Food Authority (AFA) invites farmers in Marsabit County to a free training on fertiliser application this January.,Ekeombe kia Agriculture and Food Authority (AFA) nikorokora abaremi ba Marsabit County ase ogotenywa okobwate obwango ase chinchera chiokorenda ebirengo omwaka omotienyi 1.
AGR_02437,Agriculture,Kenya Plant Health Inspectorate Service reminds farmers in Kilifi County of the ongoing greenhouse farming training programme.,Ekeombe gia Kenya Plant Health Inspectorate Service kigoibokia abaremi ba Kilifi County ase omoroberio ogokorwa bwo ogoteba oboremi bwe chigrinhausi.
AGR_02438,Agriculture,Agriculture and Food Authority (AFA) invites farmers in Murang'a County to a free training on pest and disease management this December.,Ekeombe kia Agriculture and Food Authority (AFA) nigo kigoetia abaremi ba Murang'a County ase ogotegwa okwegerwa okwomwaka okwogotanga chinyamuchaka na oborwa ase omotienyi 12.
AGR_02439,Agriculture,Ministry of Agriculture and Livestock Development advises farmers in Garissa County to bring their farmer registration number to attend the upcoming agricultural training.,Ewizara yoboremi na obotugo nigo egokana abaremi ba Garissa County gochia na enamba yabo eyokwiyandika ase oboremi erio gochia ase obotebia bwoboremi obo bwoigwete.
AGR_02440,Agriculture,NCPB advises farmers in Kajiado County to register for the free training session to attend the upcoming agricultural training.,Ekeombe keria getenerete buna NCPB nkorosia ere abaremi ase Kajiado County korandika amarena gokora amasomo aya atari ase ogotara erio gochia ase amasomo aboremi ayio ayo agokwiza.
AGR_02441,Agriculture,KEPHIS advises farmers in Nyandarua County to register for the free training session to attend the upcoming agricultural training.,KEPHIS nigo egokumia abaremi ba Nyandarua County korigisita ase obotumi bwo gocherwa obwomwene ase oboremi bwo gocherwa obo bwo gocha.
AGR_02442,Agriculture,Notice: NCPB will conduct a post-harvest handling workshop for farmers in Vihiga County this March.,Omonyo: NCPB nigo eregokora omosomo bw'okorora ebirio bwango gochia ase abanyamwaka ba Vihiga County omwaka o omotienyi 3.
AGR_02443,Agriculture,Ministry of Agriculture and Livestock Development advises farmers in West Pokot County to register for the free training session to attend the upcoming agricultural training.,Eminisitiri yebirime na oboreri bwechingombe nkogoteba abanyamwaka ase West Pokot County barore okoregisita ase amasomo ayo atari gochia gochia ase amasomo ayo amayia yebirime.
AGR_02444,Agriculture,KALRO invites farmers in Homa Bay County to a free training on pest and disease management this December.,Ekeombe kia KALRO nikorokwata abanyamwaka ase Homa Bay County ase ogosomwa okwo bwerere igoro yoborwanyi bwe chindwari na chinyamuchira chio oborimi ase omotienyi 12.
AGR_02445,Agriculture,KALRO invites farmers in Wajir County to a free training on greenhouse farming this April.,KALRO eretere abaremi ba Wajir County ase ogotenywa okw'erere ase oboremi bw'echigrinhausi omotienyi 4.
AGR_02446,Agriculture,Notice: NCPB will conduct a modern irrigation techniques workshop for farmers in Kitui County this October.,Egekoreri: NCPB nigo egokora omoroberio ogokwenerania obwate bwa ogotiria obuya ase abanyamwaka ba Kitui County ase omotienyi 10.
AGR_02447,Agriculture,NCPB advises farmers in Kisumu County to bring their farmer registration number to attend the upcoming agricultural training.,NCPB nigo egokana abaremi ba Kisumu County gochia na enamba yabo yoboremi nigo bagende ase obotegere bwa oboremi obo bwoigwete.
AGR_02448,Agriculture,FAO advises farmers in Samburu County to register for the free training session to attend the upcoming agricultural training.,
AGR_02449,Agriculture,NCPB advises farmers in Nairobi County to bring their farmer registration number to attend the upcoming agricultural training.,NCPB nigo egokana abaremi ba Nairobi County gochia na enamba yabo yoboremi nigo bagende ase obotegere bwa oboremi obo bwoigwete.
AGR_02450,Agriculture,Notice: Pest Control Products Board will conduct a greenhouse farming workshop for farmers in Migori County this May.,Ekeombe gia Pest Control Products Board nigo kigokora omotito bwoboremi bwechingirini ase abaremi ba Migori County omwaka omotienyi 5.
AGR_02451,Agriculture,NCPB advises farmers in Kirinyaga County to attend with a valid national ID to attend the upcoming agricultural training.,NCPB eragereria abaremi ba Kirinyaga County gocha na kitambulisho kiao kia taifa erio gocha ase amasomo yoboremi arerete.
AGR_02452,Agriculture,Agriculture and Food Authority (AFA) reminds farmers in Kirinyaga County of the ongoing fertiliser application training programme.,Ekeombe kia Agriculture and Food Authority (AFA) kigoibokia abaremi ba Kirinyaga County igoro yomorooberio ogosomwa buna obwoyo bokobekwa mogondo ogoendeera.
AGR_02453,Agriculture,Ministry of Agriculture and Livestock Development reminds farmers in Meru County of the ongoing pest and disease management training programme.,Obonchari bwe Erimo na Oborugi bwa Ebitungo nigo bogokumbusia abaremi ba Meru County igoro yomokong'o ogokorwa ogwamasomo okorwa ase okorinda ebitungo na ebimeri korwa ase oborwa na oborwachi.
AGR_02454,Agriculture,Pest Control Products Board reminds farmers in Tharaka-Nithi County of the ongoing post-harvest handling training programme.,Ekeombe kiokorora ebiragiro biokorora ebisero (Pest Control Products Board) nigo kigoibokia abaremi ba Tharaka-Nithi County igoro yomogongo ogokorwa ogwogoteba buna barigese rigesa riabo.
AGR_02455,Agriculture,KTDA invites farmers in Vihiga County to a free training on post-harvest handling this June.,KTDA eretete abaremia aaria ekaonti ya Vihiga ase ogotenywa kwa bosa okwomwaka ogokonya oboremi bwo konyora ebitungwa ase omotienyi 6.
AGR_02456,Agriculture,Kenya Plant Health Inspectorate Service reminds farmers in Siaya County of the ongoing fertiliser application training programme.,Ekeombe gia Kenya Plant Health Inspectorate Service nikigokumbusia abaremi ba Siaya County igoro y'omwaka ogokorwa ogw'okwegerera buna bakomanyekania mbolea.
AGR_02457,Agriculture,Agriculture and Food Authority (AFA) advises farmers in Homa Bay County to attend with a valid national ID to attend the upcoming agricultural training.,Eminisitiri yechisemi yechirio (AFA) egokorera abanyamwaka ase Homa Bay County goika barende gocha na kitambulisho kiao kia taifa ekero bakogenda ase ogotendwa okwo kwokorima okoragwe.
AGR_02458,Agriculture,Notice: KEPHIS will conduct a post-harvest handling workshop for farmers in Busia County this August.,Eritangazo: KEPHIS ekorora omokoro bwokorora ebirio korwa oboremi ase abaremi ba Busia County ase omotienyi 8.
AGR_02459,Agriculture,Notice: Pest Control Products Board will conduct a record keeping for farmers workshop for farmers in Taita-Taveta County this June.,Ekeombe keria ekenene kiobosayansi bwa chindui (Pest Control Products Board) nikigokora omoroberio bwogoteba abaremi igoro yegokora amakande ase abaremi ba Taita-Taveta County omwaka bwa omotienyi 6.
AGR_02460,Agriculture,Pest Control Products Board advises farmers in Trans Nzoia County to bring their farmer registration number to attend the upcoming agricultural training.,Ekeombe ekio kireng'ete ebitare biokobwata ebitu (Pest Control Products Board) nigo kigochaera abanyamwaka ase Trans Nzoia County gochia namba yabo yegokwandika abanyamwaka nigo bare gochia ase egekoreri gieoburimi kire gochaka.
AGR_02461,Agriculture,Agriculture and Food Authority (AFA) invites farmers in Nakuru County to a free training on post-harvest handling this July.,Ebisarari bi'oborimi na ebirio (AFA) nigo bikogwata aborimi bose ase Nakuru County ase okwengerwa okw'erongo ase ebirio nyuma y'okwengerwa ase omotienyi 7.
AGR_02462,Agriculture,Notice: NCPB will conduct a modern irrigation techniques workshop for farmers in Siaya County this September.,Egekoreri: NCPB nigo egokora omoroberio ogokwenerania obwate bwa ogotiria obuya ase abanyamwaka ba Siaya County ase omotienyi 9.
AGR_02463,Agriculture,Pest Control Products Board reminds farmers in Kirinyaga County of the ongoing greenhouse farming training programme.,Ekegusi kia okonyora ebitongwa (Pest Control Products Board) nkogokwaniria abaremi ba Kirinyaga County igoro yomogambi ogokorwa ogokwegia okorima ase chigrinhausi.
AGR_02464,Agriculture,Kenya Dairy Board reminds farmers in Kitui County of the ongoing fertiliser application training programme.,Ekeombe gia Kenya Dairy Board nkogokwaneria abanyamwamu ase Kitui County igoro yomutaratara ogokorwa ogokwigwa buna bagoikira eferitila.
AGR_02465,Agriculture,Notice: KEPHIS will conduct a greenhouse farming workshop for farmers in Nyeri County this August.,Ekenyoro: KEPHIS nigo egokora omoroberio bwoboremi bweechigrinhausi ase abaremi ba Nyeri County ase omotienyi 8.
AGR_02466,Agriculture,Pest Control Products Board reminds farmers in Nairobi County of the ongoing record keeping for farmers training programme.,Ekeombe keria ekenene kia oboremi (Pest Control Products Board) nigo kigoibokia abaremi ba Nairobi County ase ogotera gokora amakande ase ogotoreka amakande ase abaremi abwo.
