PSA_ID,Domain,English,Kiswahili,Ekegusii,Somali,Dholuo,Target_Languages,Source,Date,Metadata
EDU_0182,Education,Artists depict stories of civic justice,Wasanii wanaonyesha hadithi za haki ya kiraia,Abegi nkwegia bare goetera chigosori chiabo igoro buna oboronge bwoboamate bobwenerete obuya ase bonsi,Fannaaniintu waxay soo bandhigaan sheekooyin ku saabsan caddaaladda rayidka ah,Jothum nyiso sigendini mag timbe makare mag oganda,,PSA_KE_Final.csv (class-provided dataset),,original_id=78; class=class_provided_dataset
EDU_0183,Education,Assess school performance 2025.,Tathmini utendaji wa shule 2025.,Renga komanya buna chisukuru chigokora ase amasomo abo,Qiimaynta waxqabadka dugsiga 2025.,Nonuru dongruok mosetim e skul e higa mar 2025.,,PSA_KE_Final.csv (class-provided dataset),,original_id=79; class=class_provided_dataset
EDU_0184,Education,Assess teacher performance via TPAD 2025.,Tathmini utendaji wa walimu kupitia TPAD 2025.,Renga komanya buna abarimu bagosomia abana goetera ebirengero bieserikari (TPAD 2025),Qiimeynta waxqabadka macalimiinta iyada oo loo marayo TPAD 2025.,Non kaka jopuonj timo kokalo kuom TPAD 2025.,,PSA_KE_Final.csv (class-provided dataset),,original_id=80; class=class_provided_dataset
EDU_0185,Education,Assess vocational outcomes 2025.,Tathmini matokeo ya ufundi 2025.,Renga komanya buna chisukuru chiria chikorwa amasomo yechisemi chiokwegendereria ao ao chigokora omwaka o 2025,Qiimaynta natiijooyinka xirfadaha sanadka 2025.,Nono gik ma biro timore ne joma dwaro somo e skul e higa mar 2025.,,PSA_KE_Final.csv (class-provided dataset),,original_id=81; class=class_provided_dataset
EDU_0186,Education,Attend CBC forum Feb 20 at county hall.,Hudhuria jukwaa la CBC Februari 20 katika ukumbi wa kaunti.,ikerania goika ase ebikaranso bia amasomo CBC chitariki 20 chiomotienyi 2 abwo ase chinyoba chiebikaranso biekaonti,Ka qeyb gal forumka CBC 20-ka Febraayo ee Hoolka Gobolka.,Dhi e romo mar CBC Feb 20 e od bura mar kaunti.,,PSA_KE_Final.csv (class-provided dataset),,original_id=83; class=class_provided_dataset
EDU_0187,Education,Attend CBC forum on February 20 at county hall.,Hudhuria jukwaa la CBC mnamo Februari 20 katika ukumbi wa kaunti.,ikerania goika ase ebikaranso bia amasomo CBC chitariki 20 chiomotienyi 2 abwo ase chinyoba chiebikaranso biekaonti,Ka qeybgalka madasha CBC 20-ka Febraayo ee Hoolka Gobolka.,Dhi e romo mar CBC e Februar 20 e od bura mar kaunti.,,PSA_KE_Final.csv (class-provided dataset),,original_id=84; class=class_provided_dataset
EDU_0188,Education,Audit school funds transparently 2023.,Ukaguzi wa fedha za shule kwa uwazi 2023.,85 rigereria ebitabu biechibesa komanya gose chibesa mbuya chigokora emeremo maiso marore,Dib u eegista lacagaha dugsiyada si hufan 2023.,Nono pesa mag skunde e yo ma ratiro 2023.,,PSA_KE_Final.csv (class-provided dataset),,original_id=85; class=class_provided_dataset
EDU_0189,Education,Audit schools! Ensure compliance with fire safety standards.,Ukaguzi wa shule! Hakikisha kufuata viwango vya usalama wa moto.,Rigia komanya buna chisukuru chigendererete! Ikerania ayabwenerete gokorwa gotanga ogwateka kwemerero,Dib-u-eegis dugsiyada! Hubi in la hoggaansamo heerarka badbaadada dabka.,Nono skunde! Ne ni oluw chike mag geng'o mach.,,PSA_KE_Final.csv (class-provided dataset),,original_id=86; class=class_provided_dataset
EDU_0190,Education,Back to school! Join flood recovery programs for safe learning.,Rudi shuleni! Jiunge na programu za uokoaji wa mafuriko kwa ajili ya kujifunza salama.,koirana esukuru! Soa omoroberio bwokoreta ogokonywa ase baria banyoretwe nomochando bwetoigo erio gotanga emebasekano buna eyio naende erio amasomo agenderere buya.,Isku soo laabashada dugsiga! Ku biir barnaamijyada dib u soo kabashada fatahaadaha si aad u barato si nabadgelyo leh.,Dok e skul! Donj e chenro mag konyo ji mondo oyud ritruok bang' ataro.,,PSA_KE_Final.csv (class-provided dataset),,original_id=88; class=class_provided_dataset
EDU_0191,Education,Basic Education Statistical Booklet 2020 released.,Kijitabu cha Takwimu za Elimu ya Msingi 2020 kimetolewa.,Ebitabu bikworokereria Amasomo Oboroso 2020 biasokire,Buugga Tirakoobka Waxbarashada Aasaasiga ah ee 2020 ayaa la sii daayay.,Buk mar Basic Education Statistical Booklet 2020 ne ogol.,,PSA_KE_Final.csv (class-provided dataset),,original_id=89; class=class_provided_dataset
EDU_0192,Education,"Be accountable! Schools, manage funds transparently.","Kuwa mwangalifu! Shule, dhibiti fedha kwa uwazi.","Kabe omotenneeri omuya! Chisukuru,renda chibesa na kabe maiso marore","Dugsiyada, si hufan u maareeya maalgashiga.","Bed ng'at moikore kawo ting'! Skunde, rituru pesa e yo maler.",,PSA_KE_Final.csv (class-provided dataset),,original_id=90; class=class_provided_dataset
EDU_0193,Education,"Be alert! Communities, report trafficking risks to 116.","Kuwa mwangalifu! Jamii, ripoti hatari za usafirishaji haramu kwa 116.","Renda kegima! Ebinyoro, karwe amang’ana gotanga okoibwa kwa abana goetera 116.","Bulshooyinka, ka warbixi khatarta ganacsiga 116.","Beduru motang'! Kanyakla magwa, landuru hinyruok mabedoe nikech ohand dhano e namba 116.",,PSA_KE_Final.csv (class-provided dataset),,original_id=91; class=class_provided_dataset
EDU_0194,Education,Be alert! Report suspicious activities near schools to authorities.,Kuwa mwangalifu! Ripoti shughuli zinazotiliwa shaka karibu na shule kwa mamlaka.,Ramokia amaiso! Manyia abagambi igoro yebinto biechitang'utang'u ang’e nesukuru.,Ka taxaddar! Warbixi dhaqdhaqaaqyo shaki leh oo ku dhow dugsiyada mas'uuliyiinta.,Beduru motang'! Lando ne jotelo mag sirkal gik ma nyalo miyo ng'ato opar ni otimo gimoro marach machiegni gi skul.,,PSA_KE_Final.csv (class-provided dataset),,original_id=92; class=class_provided_dataset
EDU_0195,Education,Be cautious! Avoid chemical hazards near schools.,Kuwa mwangalifu! Epuka hatari za kemikali karibu na shule.,Ramokia amaiso! Tanga emechando ekorentwa nebinto biria abana bagokorera obosansi esukuru bire ebiechisumu,"Iska taxaddar, ka fogow khataraha kiimikada ee ku dhow dugsiyada.",Bed motang'! Tang' gi gik manyalo hinyo ng'ato ka in machiegni gi skul.,,PSA_KE_Final.csv (class-provided dataset),,original_id=93; class=class_provided_dataset
EDU_0196,Education,Be prepared! Conduct fire evacuation drills in schools.,Kuwa tayari! Fanya mazoezi ya uokoaji wa moto shuleni.,Eariganie ase etoigo! Practice safe evacuation in schools. Egera chinchera chiokonyi ase chikuru.,"Iska diyaargarow, tababarka daadgarowga dabka ee dugsiyada.",Beduru moikore! Timuru ikruok mar golo ji e skunde.,,PSA_KE_Final.csv (class-provided dataset),,original_id=95; class=class_provided_dataset
EDU_0197,Education,Be prepared! Conduct regular fire safety drills in schools.,Kuwa tayari! Fanya mazoezi ya mara kwa mara ya usalama wa moto shuleni.,"Kabe nomoroberio na botambe kweger chinchera chiobosala chia bwango korusia abana, abarimu na abakori emero isiko yesukuru abwo ase omorero ogwoka ",Iskuulka ku samee tababaryo joogto ah oo ku saabsan badbaadada dabka.,Beduru moikore! Timuru tiegruok mag geng'o masira mar mach e skunde.,,PSA_KE_Final.csv (class-provided dataset),,original_id=96; class=class_provided_dataset
EDU_0198,Education,Be vigilant! Report school fee fraud to authorities.,Kuwa mwangalifu! Ripoti udanganyifu wa ada ya shule kwa mamlaka.,Kabe nobong’aini. Manyia abatenereri bechisukuru igoro yoboibi bwechibesa chiesukuru .,"Ka taxaddar, u sheeg mas'uuliyiinta khiyaamooyinka lacagta iskuulka.",Beduru motang'! Lando wach chulo osuru mar skul ne jotelo.,,PSA_KE_Final.csv (class-provided dataset),,original_id=100; class=class_provided_dataset
EDU_0199,Education,"Becomes Technical University of Mombasa, offering modern TVET.","Inakuwa Chuo Kikuu cha Ufundi cha Mombasa, kinachotoa TVET ya kisasa.","Yabeire Uyunifasity Yobobundi Nechisemi Chiokwegendereria ya Mombasa, egosomia amasomo abono a TVET.","Waxay noqoneysaa Jaamacadda Farsamada ee Mombasa, oo bixisa TVET casri ah.","Obedo Technical University of Mombasa, ma chiwo tiegruok mar tiegruok mar ndalo ma sani.",,PSA_KE_Final.csv (class-provided dataset),,original_id=101; class=class_provided_dataset
EDU_0200,Education,Boost STEM! Promote science and technology in schools.,Ongeza STEM! Kukuza sayansi na teknolojia shuleni.,chinde ase chingongo chai ime buna kitui.,Dhiirrigelinta STEM! Dhiirrigelinta sayniska iyo tikniyoolajiyadda dugsiyada.,Duok STEM malo! Jiw somo mar sayans kod teknoloji e skunde.,,PSA_KE_Final.csv (class-provided dataset),,original_id=102; class=class_provided_dataset
EDU_0201,Education,Bridge the gap! Build more schools in rural areas like Kitui.,Ziba pengo! Jenga shule zaidi katika maeneo ya vijijini kama Kitui.,Keania ogotareng'ana ase chisemi! Gesa chisukuru  Karwe ebikireri biegedichitari as abana bare noborema.,Dhis dugsiyo badan oo ku yaal degaanada miyiga ah sida Kitui.,Beduru motang'! Gero skunde momedore e gwenge kaka Kitui.,,PSA_KE_Final.csv (class-provided dataset),,original_id=103; class=class_provided_dataset
EDU_0202,Education,Bridge the gap! Provide digital tools for disabled students.,Ziba pengo! Toa zana za kidijitali kwa wanafunzi walemavu.,Keania ogotareng'ana. Karwe ebigokonya abana goikera etkinorochia.,Isku day inaad u bixiso qalab dhijitaal ah ardayda naafada ah.,Beduru motang'! Chiw ne jopuonjre ma nigi midekre gige timo nonro mag kompyuta.,,PSA_KE_Final.csv (class-provided dataset),,original_id=104; class=class_provided_dataset
EDU_0203,Education,Broadcasts customized per region,Matangazo yaliyobinafsishwa kwa kila mkoa,Okoraria korengete chingongo,Barnaamijyada loo habeeyay gobol kasta,Ohendni miloso kaluwore gi alwora,,PSA_KE_Final.csv (class-provided dataset),,original_id=105; class=class_provided_dataset
EDU_0204,Education,Build better schools! Invest in classrooms and facilities.,Jenga shule bora! Wekeza katika madarasa na vifaa.,Agacha chisukuru chingiya! Segeta emeroberio yoboagachi ase chingongo chinyomo.,"Dhis dugsiyo wanaagsan, maalgashi fasalo iyo xarumo.",Gero skunde mabeyo! Ket pesa e klas koda kuonde mamoko.,,PSA_KE_Final.csv (class-provided dataset),,original_id=106; class=class_provided_dataset
EDU_0205,Education,Build better schools! Support infrastructure projects in ASAL regions.,Jenga shule bora! Saidia miradi ya miundombinu katika mikoa ya ASAL.,Agacha chinyomba chiokorara chiesukuru chiria abana benyete ime omwaka 2022.,"Dhis dugsiyada wanaagsan, taageero mashaariicda kaabayaasha ee gobollada ASAL.",Gero skunde mabeyo! Konyuru chenro mag gedo e gwenge mag ASAL.,,PSA_KE_Final.csv (class-provided dataset),,original_id=107; class=class_provided_dataset
EDU_0206,Education,Build dormitories for boarding schools 2022.,Jenga mabweni ya shule za bweni 2022.,Agacha chisemi! Rosia chinyomba chiogosomera kera esukuru.,Dhis qolka hoyga loogu talagalay dugsiyada tacliinta sare 2022.,Gero ute mag nindo ne skunde ma nigi boarding e higa 2022.,,PSA_KE_Final.csv (class-provided dataset),,original_id=108; class=class_provided_dataset
EDU_0207,Education,Build knowledge! Establish libraries in every school.,Jenga maarifa! Anzisha maktaba katika kila shule.,Menta koagacha ebirasi bia abana bagosomera omwaka 2022.,"Aqoonta dhis, maktabado dhis dugsi kasta.",Puonjri weche momedore! Ket laibrari e skunde duto.,,PSA_KE_Final.csv (class-provided dataset),,original_id=109; class=class_provided_dataset
EDU_0208,Education,Build more classrooms 2022.,Jenga madarasa zaidi 2022.,Aagacha chinyomba chiria chiogokora emesangerekano omwaka 2022.,Dhis qolal dheeraad ah sanadka 2022.,Gero klas mang'eny e higa 2022.,,PSA_KE_Final.csv (class-provided dataset),,original_id=110; class=class_provided_dataset
EDU_0209,Education,Build multi-purpose halls 2022.,Jenga kumbi za matumizi mbalimbali 2022.,Baagache chinyomba chiogokora emesangerekano ao ao,Dhis hoolal waxtar badan leh sanadka 2022.,Gero ute mag romo e higa mar 2022.,,PSA_KE_Final.csv (class-provided dataset),,original_id=111; class=class_provided_dataset
EDU_0210,Education,Build safely! Install flood-resistant school structures.,Jenga kwa usalama! Sakinisha miundo ya shule inayostahimili mafuriko.,Baagahe mochando otaiyo! Barosie amaagacho akonyara koremereria etoigo.,"Dhis si nabadgelyo leh, dhis dhismooyin dugsiyeed oo ka hortaga fatahaadaha.",Tiuru matek! Ket gik ma nyalo geng'o ataro mondo kik opong' skul.,,PSA_KE_Final.csv (class-provided dataset),,original_id=112; class=class_provided_dataset
EDU_0211,Education,Build skills! Enroll in construction training programs.,Jenga ujuzi! Jiandikishe katika programu za mafunzo ya ujenzi.,Kinia chisemi! Erike ase omoroberio bwoboagachi.,Isku qor barnaamijyada tababarka dhismaha.,Puonjri lony! Dhi e skunde mag gedo.,,PSA_KE_Final.csv (class-provided dataset),,original_id=113; class=class_provided_dataset
EDU_0212,Education,Build teacher resource centers 2022.,Jenga vituo vya rasilimali za walimu 2022.,Agacha chinyomba ase abaarimu bakonyora chisemi omwaka o 2022.,Dhis xarumaha kheyraadka macalimiinta sanadka 2022.,Gero kuonde ma jopuonj nyalo yudoe weche e higa mar 2022.,,PSA_KE_Final.csv (class-provided dataset),,original_id=114; class=class_provided_dataset
EDU_0213,Education,Build your future! Join TVET programs for technical skills.,Jenga mustakabali wako! Jiunge na programu za TVET kwa ujuzi wa kiufundi.,Agacha obogima bwamotwe bwao! Soa omoroberio bwobundi nechisemi chiokwegendereria .,Dhis mustaqbalkaaga! Ku biir barnaamijyada TVET si aad u hesho xirfado farsamo.,Los ngimani obed maber! Donj e chenro mag tiegruok e weche mag teknoloji.,,PSA_KE_Final.csv (class-provided dataset),,original_id=115; class=class_provided_dataset
EDU_0214,Education,Bursary application portal now open for needy students in all 47 counties.,Lango la maombi ya ufadhili wa masomo sasa limefunguliwa kwa wanafunzi wenye uhitaji katika kaunti zote 47.,Egekoreri giokorwa chibesa gonya baria bigosoma oigoirwe bono as abana baria bare nokogania ime yechikaonti 47 chionsi.,Goobta codsiga ayaa hadda u furan ardayda baahan ee dhammaan 47 goobood.,Portal mar kwayo pesa mag somo koro oseyawore ne jopuonjre ma nigi chandruok e kaunti duto 47.,,PSA_KE_Final.csv (class-provided dataset),,original_id=116; class=class_provided_dataset
EDU_0215,Education,Bursary fraud alert: Only apply via official county portals ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ ignore WhatsApp scammers.,,"Ogokurerwa igoro yechibesa chiogosomera: Toma ogosaba kwa goetera omoroberio bwekaonti yegetekinorochia obeene, ombia oborianania bwa abaibi ba Whatsapp.",Digniinta khayaanada deeq waxbarasho: Kaliya ka codso boggaga rasmiga ah ee gobolka si aad u iska indhatirto khayaanada WhatsApp.,"Chenro mar wuondruok gi pesa mar bursary: Ti mana gi websait mag county ma sirkal oketo, kik ing'i joma wuondo ji e WhatsApp.",,PSA_KE_Final.csv (class-provided dataset),,original_id=117; class=class_provided_dataset
EDU_0216,Education,Bursary fraud: Only use official county portals ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ ignore WhatsApp groups!,Tahadhari ya ulaghai wa ufadhili wa masomo: Tuma maombi kupitia lango rasmi za kaunti pekee puuza matapeli wa WhatsApp.,"Oboibi bwechibesa chiogosomera: Saba chibesa echi goetera portals yekaonti, ombia obongainereria korwa baria ba WhatsApp!","Xadgudubka deeq waxbarasho: Isticmaal kaliya boggaga rasmiga ah ee gobolka, iska indha tiri kooxaha WhatsApp!",Buono pesa mar bursary: Ti mana gi websait mag county to kik iluw grup mag WhatsApp!,,PSA_KE_Final.csv (class-provided dataset),,original_id=118; class=class_provided_dataset
EDU_0217,Education,Celebrate education milestones 2025.,Sherehekea hatua muhimu za elimu 2025.,Gokera ayaikeranigwe ase chisemi 2025.,U dabaaldeg guulaha waxbarashada ee 2025.,Keturu nyasi mar timo dongruok e weche mag somo 2025.,,PSA_KE_Final.csv (class-provided dataset),,original_id=124; class=class_provided_dataset
EDU_0218,Education,Celebrate teachers' day 2025.,Sherehekea Siku ya Walimu 2025.,Gokera rituko riabarimu 2025.,U dabaaldeg maalinta macalimiinta ee 2025.,Nyisuru jopuonju mondo otim nyasi mar paro odiechieng' ma ne onyuolie jopuonj e higa mar 2025.,,PSA_KE_Final.csv (class-provided dataset),,original_id=125; class=class_provided_dataset
EDU_0219,Education,Centre Managers and Invigilators must register on CP2 system.,Wasimamizi wa Vituo na Wasimamizi lazima wajiandikishe kwenye mfumo wa CP2.,Abateneneri bechisenta chiamatemu nabanene babo goika berika ase omoroberio o CP2.,Maamulayaasha xarumaha iyo wakiillada waa inay iska diiwaangeliyaan nidaamka CP2.,Jorit koda jorit onego odonj e chenro mar CP2.,,PSA_KE_Final.csv (class-provided dataset),,original_id=126; class=class_provided_dataset
EDU_0220,Education,Civic education clubs mandatory in all secondary schools from 2026.,Vilabu vya elimu ya kiraia ni lazima katika shule zote za upili kuanzia 2026.,Ebiombe igoro yobogesaku birosigwe onsi,Naadiyada waxbarashada muwaadiniinta waajib ku ah dhammaan dugsiyada dhexe laga bilaabo 2026.,Klab mag somo mar oganda biro bedo gima ochuno e skunde duto mag sekondari chakre higa mar 2026.,,PSA_KE_Final.csv (class-provided dataset),,original_id=129; class=class_provided_dataset
EDU_0221,Education,Civic education exam Dec 10 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ download past paper from KNEC now!,Mtihani wa elimu ya uraia Desemba 10 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ pakua karatasi ya zamani kutoka KNEC sasa!,"Amatemwa igoro yobegesaku chittariki 10 omotienyi 12, nyora amasakara ogosoma korwa ekeombe keria ekenene getenerete amatemwa (KNEC) bono!",Imtixaanka Waxbarashada Rayidka ah 10-ka Diseembar Download warqadda hore ee KNEC hadda!,Nonro mar tiegruok mar oganda Desemba 10 donjo e penj mar KNEC sani!,,PSA_KE_Final.csv (class-provided dataset),,original_id=130; class=class_provided_dataset
EDU_0222,Education,Civic education exam leaks online ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ download official version from KNEC before fake ones spread!,Mtihani wa elimu ya uraia uvujaji mtandaoni ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ pakua toleo rasmi kutoka KNEC kabla ya zile bandia kusambaa!,"Amatemwa yobogesaku nigo akoiberwa embeo igoro,  nyora amatemwa abeene goetera KNEC nyuma yamatemwa oborimo gosarera!",Imtixaanka waxbarashada shacabka ayaa laga daadiyay internetka. Soo dejiso nooca rasmiga ah ee KNEC ka hor inta aan la faafin kuwa been abuurka ah!,Nonro mar tiegruok mar oganda ji ne oyudi e intanet download official version from KNEC ka pok oyud moko mag miriambo!,,PSA_KE_Final.csv (class-provided dataset),,original_id=131; class=class_provided_dataset
EDU_0223,Education,Civic education exam set for December 5 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ download free notes from KICD portal today.,Mtihani wa elimu ya uraia umepangwa Desemba 5 ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ pakua madokezo ya bure kutoka lango la KICD leo.,"Amatemwa yobogesaku abekirwe chitariki 5 chiomotienyi 12, nyora amasakara ekkene arakorae ase amatemwa korwa KICD rero.","Imtixaanka waxbarashada rayidka ah ee loo qorsheeyay 5-ta Diseembar, waxaad ka soo dejisan kartaa qoraallo bilaash ah bogga KICD maanta.",Nonro mar somo mar dak mar jopiny (civic education exam) ma ibiro tim Desemba 5 ibiro go e KICD kawuono.,,PSA_KE_Final.csv (class-provided dataset),,original_id=132; class=class_provided_dataset
